Car_id,Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No,Body Style,Dealer_Region
C_CND_018475,9/18/2023,Female,84499,Chrysler of Tri-Cities,Mercedes-B,SLK230,DoubleÂ Overhead Camshaft,Auto,Black,33501,99301-3882,Hatchback,Pasco
C_CND_018476,9/18/2023,Female,74617,Chrysler Plymouth,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,26001,53546-9427,SUV,Janesville
C_CND_018477,9/18/2023,Male,140546,Classic Chevy,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19001,85257-3102,SUV,Scottsdale
C_CND_018478,9/18/2023,Male,87127,Clay Johnson Auto Sales,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,31001,78758-7841,Passenger,Austin
C_CND_018479,9/18/2023,Male,111429,Diehl Motor CO Inc,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14001,06457-3834,SUV,Middletown
C_CND_018480,9/18/2023,Male,91334,Enterprise Rent A Car,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Red,24001,60504-7114,Hatchback,Aurora
C_CND_018481,9/18/2023,Female,137671,Capitol KIA,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,38701-8047,SUV,Austin
C_CND_018482,9/18/2023,Male,70815,U-Haul CO,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,78758-7841,Hatchback,Austin
C_CND_018483,9/18/2023,Male,148784,Buddy Storbeck's Diesel Service Inc,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Red,14000,06457-3834,Sedan,Middletown
C_CND_018484,9/18/2023,Female,112888,C & M Motors Inc,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,27000,60504-7114,Passenger,Aurora
C_CND_018485,9/18/2023,Male,112728,Capitol KIA,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22000,38701-8047,Hatchback,Greenville
C_CND_018486,9/18/2023,Male,73138,Enterprise Rent A Car,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,22000,60504-7114,SUV,Scottsdale
C_CND_018487,9/18/2023,Female,51765,Chrysler Plymouth,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Red,29000,53546-9427,Sedan,Janesville
C_CND_018488,9/18/2023,Male,35359,Classic Chevy,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Red,41500,85257-3102,Passenger,Scottsdale
C_CND_018489,9/18/2023,Male,40071,Clay Johnson Auto Sales,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,23000,78758-7841,SUV,Austin
C_CND_018490,9/18/2023,Male,56043,Diehl Motor CO Inc,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Red,69000,06457-3834,Sedan,Middletown
C_CND_018491,9/18/2023,Male,98016,Enterprise Rent A Car,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,60504-7114,Hatchback,Aurora
C_CND_018492,9/18/2023,Female,131038,Gartner Buick Hyundai Saab,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15000,38701-8047,SUV,Greenville
C_CND_018493,9/18/2023,Female,108373,Hatfield Volkswagen,BMW,528i,Overhead Camshaft,Manual,Black,21000,99301-3882,SUV,Pasco
C_CND_018494,9/18/2023,Male,42333,Iceberg Rentals,Audi,A6,Overhead Camshaft,Manual,Pale White,14000,53546-9427,SUV,Janesville
C_CND_018495,9/18/2023,Male,71847,McKinney Dodge Chrysler Jeep,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,26500,85257-3102,SUV,Scottsdale
C_CND_018496,9/18/2023,Male,133379,U-Haul CO,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,78758-7841,SUV,Austin
C_CND_018497,9/18/2023,Male,46662,Rabun Used Car Sales,Acura,RL,Overhead Camshaft,Manual,Red,31001,85257-3102,SUV,Scottsdale
C_CND_018498,9/18/2023,Male,100166,New Castle Ford Lincoln Mercury,Chrysler,Concorde,Overhead Camshaft,Manual,Pale White,28000,60504-7114,SUV,Aurora
C_CND_018499,9/18/2023,Male,144222,Pars Auto Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22000,38701-8047,SUV,Greenville
C_CND_018500,9/18/2023,Male,72419,Saab-Belle Dodge,Mercedes-B,S-Class,Overhead Camshaft,Manual,Red,21001,60504-7114,SUV,Aurora
C_CND_018501,9/18/2023,Male,116376,Scrivener Performance Engineering,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9001,38701-8047,Hatchback,Greenville
C_CND_018502,9/18/2023,Male,129900,Star Enterprises Inc,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16001,99301-3882,SUV,Pasco
C_CND_018503,9/18/2023,Female,139004,Suburban Ford,BMW,528i,Overhead Camshaft,Manual,Red,29001,53546-9427,SUV,Janesville
C_CND_018504,9/18/2023,Male,70565,Tri-State Mack Inc,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36001,85257-3102,Passenger,Scottsdale
C_CND_018505,9/18/2023,Male,30500,U-Haul CO,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62201,78758-7841,SUV,Austin
C_CND_018506,9/18/2023,Male,52397,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,15001,06457-3834,Sedan,Middletown
C_CND_018507,9/18/2023,Male,119242,C & M Motors Inc,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20001,60504-7114,Passenger,Aurora
C_CND_018508,9/18/2023,Male,48038,Capitol KIA,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,19001,38701-8047,Passenger,Greenville
C_CND_018509,9/18/2023,Female,146587,Chrysler of Tri-Cities,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14001,99301-3882,SUV,Pasco
C_CND_018510,9/18/2023,Female,72626,Rabun Used Car Sales,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,85257-3102,SUV,Scottsdale
C_CND_018511,9/18/2023,Male,136153,Chrysler Plymouth,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16000,53546-9427,SUV,Janesville
C_CND_018512,9/18/2023,Male,36769,Capitol KIA,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60001,38701-8047,Hatchback,Scottsdale
C_CND_018513,9/18/2023,Female,96709,Diehl Motor CO Inc,Audi,A4,Overhead Camshaft,Manual,Pale White,12500,06457-3834,SUV,Middletown
C_CND_018514,9/18/2023,Male,45523,Chrysler Plymouth,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,69001,53546-9427,Passenger,Middletown
C_CND_018515,9/18/2023,Female,119050,Classic Chevy,Ford,Windstar,Overhead Camshaft,Manual,Pale White,17001,85257-3102,Sedan,Aurora
C_CND_018516,9/18/2023,Male,149130,Clay Johnson Auto Sales,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26001,78758-7841,SUV,Greenville
C_CND_018517,9/18/2023,Female,85239,Enterprise Rent A Car,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,60504-7114,SUV,Aurora
C_CND_018518,9/18/2023,Female,145638,Enterprise Rent A Car,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Red,12001,60504-7114,Hatchback,Janesville
C_CND_018519,9/18/2023,Male,65224,Gartner Buick Hyundai Saab,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16501,38701-8047,SUV,Scottsdale
C_CND_018520,9/18/2023,Male,111277,Hatfield Volkswagen,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20001,99301-3882,Passenger,Austin
C_CND_018521,9/18/2023,Male,114587,Iceberg Rentals,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,23001,53546-9427,Hatchback,Middletown
C_CND_018522,9/18/2023,Female,35671,New Castle Ford Lincoln Mercury,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,31500,60504-7114,SUV,Aurora
C_CND_018523,9/18/2023,Male,125681,Motor Vehicle Branch Office,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36001,78758-7841,Hatchback,Greenville
C_CND_018524,9/18/2023,Female,40345,Nebo Chevrolet,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Red,25501,06457-3834,Passenger,Pasco
C_CND_018525,9/18/2023,Male,121405,New Castle Ford Lincoln Mercury,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,18501,60504-7114,Hatchback,Janesville
C_CND_018526,9/19/2023,Male,139867,Gartner Buick Hyundai Saab,Ford,Expedition,Overhead Camshaft,Manual,Red,22001,38701-8047,SUV,Greenville
C_CND_018527,9/19/2023,Female,143898,Pars Auto Sales,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,38701-8047,SUV,Greenville
C_CND_018528,9/19/2023,Female,33668,Progressive Shippers Cooperative Association No,Nissan,Pathfinder,Overhead Camshaft,Manual,Black,69000,53546-9427,SUV,Janesville
C_CND_018529,9/19/2023,Female,94518,McKinney Dodge Chrysler Jeep,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51001,85257-3102,Sedan,Scottsdale
C_CND_018530,9/19/2023,Male,74011,Motor Vehicle Branch Office,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Red,29001,78758-7841,Passenger,Austin
C_CND_018531,9/19/2023,Male,142680,Rabun Used Car Sales,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Red,57000,85257-3102,SUV,Scottsdale
C_CND_018532,9/19/2023,Male,82165,New Castle Ford Lincoln Mercury,Lexus,LS400,Overhead Camshaft,Manual,Black,69501,60504-7114,Sedan,Aurora
C_CND_018533,9/19/2023,Male,120285,Suburban Ford,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Black,16000,53546-9427,SUV,Janesville
C_CND_018534,9/19/2023,Male,66065,Tri-State Mack Inc,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,21000,85257-3102,SUV,Scottsdale
C_CND_018535,9/19/2023,Male,110532,Iceberg Rentals,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,53546-9427,SUV,Janesville
C_CND_018536,9/19/2023,Male,142980,Rabun Used Car Sales,Jaguar,S-Type,Overhead Camshaft,Manual,Red,21001,85257-3102,Passenger,Scottsdale
C_CND_018537,9/19/2023,Male,70787,Race Car Help,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Red,21001,78758-7841,Sedan,Austin
C_CND_018538,9/19/2023,Male,43449,Ryder Truck Rental and Leasing,Nissan,Xterra,Overhead Camshaft,Manual,Red,31501,06457-3834,Passenger,Middletown
C_CND_018539,9/19/2023,Male,38325,Saab-Belle Dodge,Ford,Expedition,Overhead Camshaft,Manual,Black,18001,60504-7114,SUV,Aurora
C_CND_018540,9/19/2023,Male,119163,Scrivener Performance Engineering,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,19001,38701-8047,Hatchback,Greenville
C_CND_018541,9/19/2023,Male,64033,Star Enterprises Inc,Ford,Mustang,Overhead Camshaft,Manual,Red,43001,99301-3882,Hatchback,Pasco
C_CND_018542,9/19/2023,Male,39738,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,12501,38701-8047,Hatchback,Greenville
C_CND_018543,9/19/2023,Male,123553,Hatfield Volkswagen,Toyota,Corolla,Overhead Camshaft,Manual,Red,14000,99301-3882,Passenger,Pasco
C_CND_018544,9/19/2023,Male,83984,Iceberg Rentals,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,53546-9427,Sedan,Janesville
C_CND_018545,9/19/2023,Male,140670,Star Enterprises Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16000,99301-3882,SUV,Austin
C_CND_018546,9/19/2023,Male,147620,Motor Vehicle Branch Office,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Black,61000,78758-7841,Hatchback,Austin
C_CND_018547,9/19/2023,Female,36850,Tri-State Mack Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Red,25000,85257-3102,SUV,Aurora
C_CND_018548,9/19/2023,Male,105932,New Castle Ford Lincoln Mercury,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Red,25501,60504-7114,Passenger,Aurora
C_CND_018549,9/19/2023,Male,118220,Pars Auto Sales,Volvo,C70,Overhead Camshaft,Manual,Black,17001,38701-8047,Hatchback,Greenville
C_CND_018550,9/19/2023,Female,111225,Chrysler Plymouth,Dodge,Ram Pickup,Overhead Camshaft,Manual,Red,25000,53546-9427,SUV,Middletown
C_CND_018551,9/19/2023,Female,55004,Progressive Shippers Cooperative Association No,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Red,22000,53546-9427,SUV,Janesville
C_CND_018552,9/19/2023,Male,114255,Rabun Used Car Sales,Jaguar,S-Type,Overhead Camshaft,Manual,Red,45000,85257-3102,Passenger,Scottsdale
C_CND_018553,9/19/2023,Female,146406,Clay Johnson Auto Sales,Nissan,Pathfinder,Overhead Camshaft,Manual,Black,22000,78758-7841,SUV,Greenville
C_CND_018554,9/19/2023,Male,117759,Ryder Truck Rental and Leasing,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,06457-3834,Sedan,Middletown
C_CND_018555,9/19/2023,Male,49786,Saab-Belle Dodge,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,60504-7114,Passenger,Aurora
C_CND_018556,9/19/2023,Male,139358,Enterprise Rent A Car,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Red,57200,60504-7114,SUV,Janesville
C_CND_018557,9/19/2023,Male,129406,Saab-Belle Dodge,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Red,35100,60504-7114,SUV,Janesville
C_CND_018558,9/19/2023,Male,86216,Motor Vehicle Branch Office,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Red,25500,78758-7841,SUV,Austin
C_CND_018559,9/19/2023,Male,114380,Nebo Chevrolet,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Red,12000,06457-3834,Sedan,Middletown
C_CND_018560,9/19/2023,Male,61589,New Castle Ford Lincoln Mercury,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,60504-7114,SUV,Aurora
C_CND_018561,9/19/2023,Female,101501,Pars Auto Sales,Plymouth,Voyager,Overhead Camshaft,Manual,Red,12000,38701-8047,Passenger,Greenville
C_CND_018562,9/19/2023,Male,93795,Race Car Help,Toyota,Tacoma,Overhead Camshaft,Manual,Red,82000,78758-7841,SUV,Austin
C_CND_018563,9/19/2023,Male,50728,Scrivener Performance Engineering,Honda,Passport,DoubleÂ Overhead Camshaft,Auto,Black,26000,38701-8047,SUV,Pasco
C_CND_018564,9/19/2023,Male,101717,Rabun Used Car Sales,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Red,19000,85257-3102,Hatchback,Scottsdale
C_CND_018565,9/19/2023,Male,145811,Race Car Help,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,78758-7841,Hatchback,Austin
C_CND_018566,9/19/2023,Female,75606,Ryder Truck Rental and Leasing,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,31000,06457-3834,SUV,Middletown
C_CND_018567,9/19/2023,Female,136737,Saab-Belle Dodge,Ford,Taurus,DoubleÂ Overhead Camshaft,Auto,Black,12000,60504-7114,SUV,Aurora
C_CND_018568,9/19/2023,Female,63334,Scrivener Performance Engineering,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,27000,38701-8047,Passenger,Greenville
C_CND_018569,9/19/2023,Male,124446,Star Enterprises Inc,Volkswagen,Beetle,Overhead Camshaft,Manual,Red,21000,99301-3882,SUV,Janesville
C_CND_018570,9/19/2023,Female,77821,Suburban Ford,Acura,RL,Overhead Camshaft,Manual,Red,31000,53546-9427,SUV,Janesville
C_CND_018571,9/19/2023,Female,35519,Tri-State Mack Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,85257-3102,SUV,Scottsdale
C_CND_018572,9/19/2023,Male,54833,U-Haul CO,Audi,A6,Overhead Camshaft,Manual,Black,25000,78758-7841,SUV,Austin
C_CND_018573,9/19/2023,Male,116968,Progressive Shippers Cooperative Association No,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41000,53546-9427,SUV,Janesville
C_CND_018574,9/19/2023,Male,66937,Classic Chevy,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,85257-3102,Hatchback,Scottsdale
C_CND_018575,9/19/2023,Male,55596,Clay Johnson Auto Sales,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,27001,78758-7841,Passenger,Austin
C_CND_018576,9/19/2023,Female,116633,Diehl Motor CO Inc,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Red,22001,06457-3834,SUV,Middletown
C_CND_018577,9/19/2023,Male,87088,Enterprise Rent A Car,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33001,60504-7114,Sedan,Aurora
C_CND_018578,9/19/2023,Female,149632,Gartner Buick Hyundai Saab,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Black,12201,38701-8047,Sedan,Greenville
C_CND_018579,9/19/2023,Male,41788,Hatfield Volkswagen,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19001,99301-3882,SUV,Pasco
C_CND_018580,9/19/2023,Male,43837,Chrysler of Tri-Cities,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Red,19000,99301-3882,SUV,Pasco
C_CND_018581,9/19/2023,Male,65857,McKinney Dodge Chrysler Jeep,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Red,45001,85257-3102,SUV,Scottsdale
C_CND_018582,9/19/2023,Male,115959,Motor Vehicle Branch Office,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,78758-7841,SUV,Austin
C_CND_018583,9/19/2023,Male,69036,Nebo Chevrolet,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,06457-3834,Sedan,Middletown
C_CND_018584,9/19/2023,Male,64482,New Castle Ford Lincoln Mercury,Saab,5-Sep,Overhead Camshaft,Manual,Pale White,28500,60504-7114,Hatchback,Aurora
C_CND_018585,9/19/2023,Male,106837,Pars Auto Sales,Acura,RL,Overhead Camshaft,Manual,Black,18500,38701-8047,SUV,Greenville
C_CND_018586,9/19/2023,Male,56911,Pitre Buick-Pontiac-Gmc of Scottsdale,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,99301-3882,Hatchback,Pasco
C_CND_018587,9/19/2023,Male,146133,Progressive Shippers Cooperative Association No,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,19000,53546-9427,Hatchback,Janesville
C_CND_018588,9/19/2023,Male,149825,Rabun Used Car Sales,Dodge,Stratus,DoubleÂ Overhead Camshaft,Auto,Red,31000,85257-3102,Hatchback,Scottsdale
C_CND_018589,9/19/2023,Male,30284,Race Car Help,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,78758-7841,Sedan,Austin
C_CND_018590,9/19/2023,Male,89223,Saab-Belle Dodge,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,71000,60504-7114,Passenger,Scottsdale
C_CND_018591,9/19/2023,Female,70788,Scrivener Performance Engineering,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,38701-8047,Sedan,Austin
C_CND_018592,9/19/2023,Female,57131,Star Enterprises Inc,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39000,99301-3882,Sedan,Middletown
C_CND_018593,9/19/2023,Male,58105,Suburban Ford,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,15500,53546-9427,Sedan,Aurora
C_CND_018594,9/19/2023,Male,139864,Tri-State Mack Inc,Audi,A6,Overhead Camshaft,Manual,Black,25000,85257-3102,SUV,Greenville
C_CND_018595,9/19/2023,Male,116330,U-Haul CO,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,31000,78758-7841,SUV,Pasco
C_CND_018596,9/19/2023,Male,39789,Buddy Storbeck's Diesel Service Inc,Pontiac,Bonneville,Overhead Camshaft,Manual,Red,11500,06457-3834,Hatchback,Janesville
C_CND_018597,9/19/2023,Male,101602,Progressive Shippers Cooperative Association No,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,53546-9427,SUV,Janesville
C_CND_018598,9/19/2023,Male,91199,Saab-Belle Dodge,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Black,16000,60504-7114,SUV,Aurora
C_CND_018599,9/19/2023,Male,99891,Chrysler of Tri-Cities,Chevrolet,Impala,DoubleÂ Overhead Camshaft,Auto,Black,21000,99301-3882,Hatchback,Middletown
C_CND_018600,9/19/2023,Male,67005,Chrysler Plymouth,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,53546-9427,Passenger,Aurora
C_CND_018601,9/19/2023,Male,93294,Classic Chevy,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,54000,85257-3102,Sedan,Greenville
C_CND_018602,9/19/2023,Female,35095,Clay Johnson Auto Sales,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,78758-7841,Sedan,Pasco
C_CND_018603,9/19/2023,Male,44449,Diehl Motor CO Inc,Oldsmobile,Cutlass,Overhead Camshaft,Manual,Pale White,41000,06457-3834,Sedan,Janesville
C_CND_018604,9/19/2023,Male,122603,Suburban Ford,Infiniti,I30,Overhead Camshaft,Manual,Red,22700,53546-9427,SUV,Janesville
C_CND_018605,9/19/2023,Male,121324,Gartner Buick Hyundai Saab,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,22900,38701-8047,Hatchback,Austin
C_CND_018606,9/20/2023,Male,76125,Suburban Ford,Mercury,Cougar,Overhead Camshaft,Manual,Red,22101,53546-9427,Hatchback,Janesville
C_CND_018607,9/20/2023,Male,30811,Tri-State Mack Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17001,85257-3102,Passenger,Scottsdale
C_CND_018608,9/20/2023,Male,129314,U-Haul CO,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27701,78758-7841,SUV,Austin
C_CND_018609,9/20/2023,Male,84418,Progressive Shippers Cooperative Association No,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22001,53546-9427,Hatchback,Janesville
C_CND_018610,9/20/2023,Male,86103,Rabun Used Car Sales,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Red,39501,85257-3102,Hatchback,Scottsdale
C_CND_018611,9/20/2023,Male,79696,Race Car Help,Ford,Escort,Overhead Camshaft,Manual,Black,12001,78758-7841,Passenger,Austin
C_CND_018612,9/20/2023,Female,127409,Ryder Truck Rental and Leasing,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,22001,06457-3834,Hatchback,Middletown
C_CND_018613,9/20/2023,Male,138210,Saab-Belle Dodge,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,60504-7114,Sedan,Aurora
C_CND_018614,9/20/2023,Male,83837,Scrivener Performance Engineering,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22001,38701-8047,Sedan,Greenville
C_CND_018615,9/20/2023,Male,101747,Star Enterprises Inc,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,99301-3882,SUV,Pasco
C_CND_018616,9/20/2023,Male,147545,Suburban Ford,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,19001,53546-9427,Hatchback,Janesville
C_CND_018617,9/20/2023,Male,74689,Suburban Ford,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16000,53546-9427,Sedan,Janesville
C_CND_018618,9/20/2023,Male,136321,Tri-State Mack Inc,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Red,57000,85257-3102,SUV,Scottsdale
C_CND_018619,9/20/2023,Female,51444,U-Haul CO,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,78758-7841,Hatchback,Austin
C_CND_018620,9/20/2023,Female,32528,Progressive Shippers Cooperative Association No,Ford,Taurus,Overhead Camshaft,Manual,Black,69000,53546-9427,SUV,Janesville
C_CND_018621,9/20/2023,Male,117058,Rabun Used Car Sales,Chevrolet,Cavalier,Overhead Camshaft,Manual,Red,20000,85257-3102,SUV,Scottsdale
C_CND_018622,9/20/2023,Female,48695,Progressive Shippers Cooperative Association No,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,53546-9427,Hatchback,Janesville
C_CND_018623,9/20/2023,Male,56960,Rabun Used Car Sales,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16001,85257-3102,SUV,Scottsdale
C_CND_018624,9/20/2023,Male,87419,Star Enterprises Inc,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Black,12000,99301-3882,SUV,Austin
C_CND_018625,9/20/2023,Male,139835,Ryder Truck Rental and Leasing,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11000,06457-3834,Sedan,Middletown
C_CND_018626,9/20/2023,Female,119039,Saab-Belle Dodge,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22000,60504-7114,Sedan,Aurora
C_CND_018627,9/20/2023,Male,59953,Scrivener Performance Engineering,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Red,22000,38701-8047,Passenger,Greenville
